"id";"region_id";"region_title";"region_city";"all_region";"start";"end";"clean_end";"intersection_alarm_id"
"13744";"10";"Кіровоградщина";"Світловодськ";"0";"2022-05-26 12:10:48";"2022-05-26 12:23:27";"2022-05-26 12:23:27";NULL
"13826";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-26 12:10:59";"2022-05-26 12:22:56";"2022-05-26 12:22:56";NULL
"13837";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-05-26 12:12:29";"2022-05-26 12:22:07";"2022-05-26 12:22:07";NULL
"13787";"17";"Сумщина";"Сумська обл.";"1";"2022-05-26 12:12:42";"2022-05-26 12:31:28";"2022-05-26 12:31:28";NULL
"13804";"19";"Харківщина";"Харківська обл.";"1";"2022-05-26 12:15:09";"2022-05-26 12:22:26";"2022-05-26 12:22:26";NULL
"13805";"19";"Харківщина";"Харківська обл.";"1";"2022-05-26 12:24:51";"2022-05-26 12:49:09";"2022-05-26 12:49:09";NULL
"13634";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-26 14:09:19";"2022-05-26 14:32:55";"2022-05-26 14:32:55";NULL
"13651";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-26 14:22:33";"2022-05-26 14:54:29";"2022-05-26 14:54:29";NULL
"13652";"5";"️Донеччина";"Авдіївка";"0";"2022-05-26 14:54:47";"2022-05-26 15:42:55";"2022-05-26 15:42:55";NULL
"13653";"5";"️Донеччина";"Покровськ";"0";"2022-05-26 14:55:49";"2022-05-26 15:42:39";"2022-05-26 15:42:39";NULL
"13654";"5";"️Донеччина";"Добропілля";"0";"2022-05-26 14:56:27";"2022-05-26 15:43:00";"2022-05-26 15:43:00";NULL
"13655";"5";"️Донеччина";"Мар'їнка";"0";"2022-05-26 14:56:32";"2022-05-26 15:43:00";"2022-05-26 15:43:00";NULL
"13656";"5";"️Донеччина";"Курахове";"0";"2022-05-26 14:56:42";"2022-05-26 15:43:05";"2022-05-26 15:43:05";NULL
"13657";"5";"️Донеччина";"Мирноград";"0";"2022-05-26 14:56:42";"2022-05-26 15:43:00";"2022-05-26 15:43:00";NULL
"13707";"8";"Запоріжжя";"Пологи";"0";"2022-05-26 15:24:21";"2022-05-26 15:26:02";"2022-05-26 15:24:29";"13708"
"13708";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-26 15:24:29";"2022-05-26 15:26:02";"2022-05-26 15:26:02";NULL
"13806";"19";"Харківщина";"Харківська обл.";"1";"2022-05-26 15:30:04";"2022-05-26 22:09:05";"2022-05-26 22:09:05";NULL
"13776";"15";"Полтавщина";"Полтавська обл.";"1";"2022-05-26 18:20:34";"2022-05-26 22:11:00";"2022-05-26 22:11:00";NULL
"13635";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-26 18:20:44";"2022-05-26 22:08:08";"2022-05-26 22:08:08";NULL
"13709";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-26 18:20:53";"2022-05-26 22:08:36";"2022-05-26 22:08:36";NULL
"13658";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-26 18:24:29";"2022-05-26 22:08:41";"2022-05-26 22:08:41";NULL
"13788";"17";"Сумщина";"Шостка";"0";"2022-05-26 18:27:09";"2022-05-26 19:14:09";"2022-05-26 19:14:09";"13789"
"13789";"17";"Сумщина";"Сумська обл.";"1";"2022-05-26 18:28:08";"2022-05-26 19:14:00";"2022-05-26 19:14:00";NULL
"13769";"14";"Одещина";"Одеська обл.";"1";"2022-05-26 18:46:10";"2022-05-26 19:10:59";"2022-05-26 19:10:59";NULL
"13724";"9";"Київщина";"Київ";"0";"2022-05-26 18:47:40";"2022-05-26 19:10:08";"2022-05-26 18:49:42";"13725"
"13745";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-05-26 18:48:34";"2022-05-26 19:11:21";"2022-05-26 19:11:21";NULL
"13725";"9";"Київщина";"Київська обл.";"1";"2022-05-26 18:49:42";"2022-05-26 19:11:31";"2022-05-26 19:11:31";NULL
"13827";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-26 18:49:47";"2022-05-26 19:11:39";"2022-05-26 19:11:39";NULL
"13838";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-05-26 18:50:05";"2022-05-26 19:11:49";"2022-05-26 19:11:49";NULL
"13759";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-05-26 18:51:13";"2022-05-26 19:27:41";"2022-05-26 19:27:41";NULL
"13770";"14";"Одещина";"Одеська обл.";"1";"2022-05-26 19:48:32";"2022-05-26 22:07:59";"2022-05-26 22:07:59";NULL
"13760";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-05-26 19:51:42";"2022-05-26 22:13:24";"2022-05-26 22:13:24";NULL
"13624";"3";"Вінниччина";"Вінницька обл.";"1";"2022-05-26 20:02:01";"2022-05-26 22:08:24";"2022-05-26 22:08:24";NULL
"13726";"9";"Київщина";"Київ";"0";"2022-05-26 20:02:36";"2022-05-26 22:08:19";"2022-05-26 22:08:19";"13727"
"13828";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-26 20:03:03";"2022-05-26 22:07:33";"2022-05-26 22:07:33";NULL
"13727";"9";"Київщина";"Київська обл.";"1";"2022-05-26 20:03:16";"2022-05-26 22:07:54";"2022-05-26 22:07:54";NULL
"13693";"6";"Житомирщина";"Житомирська обл.";"1";"2022-05-26 20:03:22";"2022-05-26 22:07:23";"2022-05-26 22:07:23";NULL
"13746";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-05-26 20:03:27";"2022-05-26 22:08:14";"2022-05-26 22:08:14";NULL
"13839";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-05-26 20:04:16";"2022-05-26 22:07:48";"2022-05-26 22:07:48";NULL
"13822";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-05-26 20:39:06";"2022-05-26 22:49:03";"2022-05-26 22:49:03";NULL
"13756";"12";"Львівщина";"Львівська обл.";"1";"2022-05-26 20:39:37";"2022-05-26 22:39:34";"2022-05-26 22:39:34";NULL
"13847";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-05-26 20:39:46";"2022-05-26 22:49:24";"2022-05-26 22:49:24";NULL
"13620";"2";"Волинь";"Волинська обл.";"1";"2022-05-26 20:39:53";"2022-05-26 22:39:55";"2022-05-26 22:39:55";NULL
"13782";"16";"Рівненщина";"Рівненська обл.";"1";"2022-05-26 20:40:10";"2022-05-26 22:40:03";"2022-05-26 22:40:03";NULL
"13796";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-05-26 20:40:20";"2022-05-26 22:58:36";"2022-05-26 22:58:36";NULL
"13617";"1";"Буковина";"Чернівецька обл.";"1";"2022-05-26 20:40:29";"2022-05-26 22:51:34";"2022-05-26 22:51:34";NULL
"13700";"7";"Закарпаття";"Закарпатська обл.";"1";"2022-05-26 20:40:45";"2022-05-26 22:49:35";"2022-05-26 22:49:35";NULL
"13926";"8";"Запоріжжя";"Оріхів";"0";"2022-05-27 00:26:39";"2022-05-27 00:54:18";"2022-05-27 00:54:18";NULL
"13861";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-27 03:18:12";"2022-05-27 03:50:51";"2022-05-27 03:50:51";NULL
"13873";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 03:18:23";"2022-05-27 03:51:15";"2022-05-27 03:51:15";NULL
"13992";"15";"Полтавщина";"Полтавська обл.";"1";"2022-05-27 03:19:01";"2022-05-27 03:51:20";"2022-05-27 03:51:20";NULL
"14012";"19";"Харківщина";"Харківська обл.";"1";"2022-05-27 03:19:28";"2022-05-27 03:50:26";"2022-05-27 03:50:26";NULL
"13927";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-27 03:19:34";"2022-05-27 03:51:51";"2022-05-27 03:51:51";NULL
"13963";"10";"Кіровоградщина";"Світловодськ";"0";"2022-05-27 03:19:47";"2022-05-27 03:51:47";"2022-05-27 03:51:47";"13964"
"13943";"9";"Київщина";"Київ";"0";"2022-05-27 03:19:52";"2022-05-27 03:49:43";"2022-05-27 03:23:02";"13944"
"14033";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-27 03:20:57";"2022-05-27 03:51:00";"2022-05-27 03:51:00";NULL
"13964";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-05-27 03:21:02";"2022-05-27 03:51:05";"2022-05-27 03:51:05";NULL
"13916";"6";"Житомирщина";"Житомирська обл.";"1";"2022-05-27 03:21:07";"2022-05-27 03:50:40";"2022-05-27 03:50:40";NULL
"13855";"3";"Вінниччина";"Вінницька обл.";"1";"2022-05-27 03:21:50";"2022-05-27 03:49:35";"2022-05-27 03:49:35";NULL
"13978";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-05-27 03:22:41";"2022-05-27 03:58:50";"2022-05-27 03:58:50";NULL
"14044";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-05-27 03:22:55";"2022-05-27 03:50:33";"2022-05-27 03:50:33";NULL
"13944";"9";"Київщина";"Київська обл.";"1";"2022-05-27 03:23:02";"2022-05-27 03:50:01";"2022-05-27 03:50:01";NULL
"14002";"17";"Сумщина";"Сумська обл.";"1";"2022-05-27 03:24:45";"2022-05-27 03:58:00";"2022-05-27 03:58:00";NULL
"13874";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 04:07:45";"2022-05-27 04:24:05";"2022-05-27 04:24:05";NULL
"13928";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-27 04:11:39";"2022-05-27 04:27:44";"2022-05-27 04:27:44";NULL
"13862";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-27 04:13:06";"2022-05-27 04:23:58";"2022-05-27 04:23:58";NULL
"13875";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 06:01:16";"2022-05-27 08:13:50";"2022-05-27 08:13:50";NULL
"14013";"19";"Харківщина";"Харківська обл.";"1";"2022-05-27 07:32:03";"2022-05-27 08:17:50";"2022-05-27 08:17:50";NULL
"13991";"14";"Одещина";"Одеська обл.";"1";"2022-05-27 09:27:50";"2022-05-27 09:58:09";"2022-05-27 09:58:09";NULL
"14034";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-27 09:28:01";"2022-05-27 10:01:51";"2022-05-27 10:01:51";NULL
"13965";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-05-27 09:28:12";"2022-05-27 10:08:32";"2022-05-27 10:08:32";NULL
"13929";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-27 09:28:22";"2022-05-27 11:12:55";"2022-05-27 11:12:55";NULL
"13979";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-05-27 09:28:33";"2022-05-27 10:01:14";"2022-05-27 10:01:14";NULL
"13863";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-27 10:12:23";"2022-05-27 11:08:57";"2022-05-27 11:08:57";NULL
"14014";"19";"Харківщина";"Харківська обл.";"1";"2022-05-27 10:13:21";"2022-05-27 11:09:54";"2022-05-27 11:09:54";NULL
"13876";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 10:47:42";"2022-05-27 12:35:40";"2022-05-27 12:35:40";NULL
"13945";"9";"Київщина";"Київ";"0";"2022-05-27 11:36:08";"2022-05-27 17:35:26";"2022-05-27 17:35:26";"13946"
"13917";"6";"Житомирщина";"Житомирська обл.";"1";"2022-05-27 11:36:54";"2022-05-27 11:44:31";"2022-05-27 11:44:31";NULL
"13999";"16";"Рівненщина";"Рівненська обл.";"1";"2022-05-27 11:37:23";"2022-05-27 11:42:55";"2022-05-27 11:42:55";NULL
"13946";"9";"Київщина";"Київська обл.";"1";"2022-05-27 11:38:02";"2022-05-27 11:44:23";"2022-05-27 11:44:23";NULL
"13852";"2";"Волинь";"Волинська обл.";"1";"2022-05-27 11:38:33";"2022-05-27 11:44:41";"2022-05-27 11:44:41";NULL
"14045";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-05-27 11:39:08";"2022-05-27 11:45:34";"2022-05-27 11:45:34";NULL
"14009";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-05-27 11:43:15";"2022-05-27 11:48:37";"2022-05-27 11:48:37";NULL
"13864";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-27 11:59:12";"2022-05-27 12:26:33";"2022-05-27 12:26:33";NULL
"14015";"19";"Харківщина";"Харківська обл.";"1";"2022-05-27 12:04:07";"2022-05-27 12:42:07";"2022-05-27 12:42:07";NULL
"13930";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-27 12:04:39";"2022-05-27 12:40:56";"2022-05-27 12:40:56";NULL
"13980";"13";"Миколаївщина";"Вознесенськ";"0";"2022-05-27 12:06:14";"2022-05-27 12:31:03";"2022-05-27 12:31:03";NULL
"13865";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-27 12:43:13";"2022-05-27 12:53:57";"2022-05-27 12:53:57";NULL
"14016";"19";"Харківщина";"Харківська обл.";"1";"2022-05-27 12:43:26";"2022-05-27 12:54:08";"2022-05-27 12:54:08";NULL
"13877";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 12:43:34";"2022-05-27 12:51:49";"2022-05-27 12:51:49";NULL
"13931";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-27 12:44:20";"2022-05-27 12:56:57";"2022-05-27 12:56:57";NULL
"13878";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 13:58:09";"2022-05-27 14:15:55";"2022-05-27 14:15:55";NULL
"14035";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-27 14:07:29";"2022-05-27 14:25:53";"2022-05-27 14:25:53";NULL
"13993";"15";"Полтавщина";"Полтавська обл.";"1";"2022-05-27 14:07:36";"2022-05-27 14:26:00";"2022-05-27 14:26:00";NULL
"13966";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-05-27 14:08:10";"2022-05-27 14:26:45";"2022-05-27 14:26:45";NULL
"13981";"13";"Миколаївщина";"Вознесенськ";"0";"2022-05-27 14:08:18";"2022-05-27 14:43:08";"2022-05-27 14:43:08";NULL
"13982";"13";"Миколаївщина";"Первомайськ";"0";"2022-05-27 14:11:36";"2022-05-27 14:36:49";"2022-05-27 14:36:49";NULL
"13983";"13";"Миколаївщина";"Криве Озеро";"0";"2022-05-27 14:12:19";"2022-05-27 14:36:35";"2022-05-27 14:36:35";NULL
"13984";"13";"Миколаївщина";"Арбузинка";"0";"2022-05-27 14:24:53";"2022-05-27 14:38:24";"2022-05-27 14:38:24";NULL
"13932";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-27 16:06:36";"2022-05-27 16:13:18";"2022-05-27 16:13:18";NULL
"13879";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 17:49:01";"2022-05-27 18:14:08";"2022-05-27 18:14:08";NULL
"13880";"5";"️Донеччина";"Донецька обл.";"1";"2022-05-27 18:43:44";"2022-05-27 19:27:05";"2022-05-27 19:27:05";NULL
"13867";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-05-27 20:43:20";"2022-05-27 21:09:30";"2022-05-27 21:09:30";NULL
"13933";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-05-27 20:43:38";"2022-05-27 21:12:25";"2022-05-27 21:12:25";NULL
"13947";"9";"Київщина";"Київ";"0";"2022-05-27 20:47:36";"2022-05-27 21:32:07";"2022-05-27 20:50:08";"13948"
"14017";"19";"Харківщина";"Харківська обл.";"1";"2022-05-27 20:47:50";"2022-05-27 21:09:18";"2022-05-27 21:09:18";NULL
"13994";"15";"Полтавщина";"Полтавська обл.";"1";"2022-05-27 20:48:41";"2022-05-27 21:09:35";"2022-05-27 21:09:35";NULL
"14036";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-27 20:48:54";"2022-05-27 21:31:51";"2022-05-27 21:31:51";NULL
"13856";"3";"Вінниччина";"Вінницька обл.";"1";"2022-05-27 20:49:23";"2022-05-27 21:32:41";"2022-05-27 21:32:41";NULL
"13967";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-05-27 20:49:54";"2022-05-27 21:32:15";"2022-05-27 21:32:15";NULL
"13948";"9";"Київщина";"Київська обл.";"1";"2022-05-27 20:50:08";"2022-05-27 21:32:53";"2022-05-27 21:32:53";NULL
"14046";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-05-27 20:50:31";"2022-05-27 21:32:58";"2022-05-27 21:32:58";NULL
"13918";"6";"Житомирщина";"Житомирська обл.";"1";"2022-05-27 20:50:39";"2022-05-27 21:31:59";"2022-05-27 21:31:59";NULL
"14003";"17";"Сумщина";"Сумська обл.";"1";"2022-05-27 20:53:30";"2022-05-27 21:18:55";"2022-05-27 21:18:55";NULL
"13853";"2";"Волинь";"Волинська обл.";"1";"2022-05-27 21:22:06";"2022-05-27 22:24:40";"2022-05-27 22:24:40";NULL
"14053";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-05-27 21:22:44";"2022-05-27 22:25:15";"2022-05-27 22:25:15";NULL
"14000";"16";"Рівненщина";"Рівненська обл.";"1";"2022-05-27 21:22:51";"2022-05-27 22:23:16";"2022-05-27 22:23:16";NULL
"14031";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-05-27 21:23:12";"2022-05-27 22:25:29";"2022-05-27 22:25:29";NULL
"13924";"7";"Закарпаття";"Закарпатська обл.";"1";"2022-05-27 21:23:17";"2022-05-27 22:26:01";"2022-05-27 22:26:01";NULL
"13976";"12";"Львівщина";"Львівська обл.";"1";"2022-05-27 21:23:26";"2022-05-27 22:25:36";"2022-05-27 22:25:36";NULL
"13850";"1";"Буковина";"Чернівецька обл.";"1";"2022-05-27 21:23:34";"2022-05-27 22:26:42";"2022-05-27 22:26:42";NULL
"14010";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-05-27 21:25:04";"2022-05-27 22:28:04";"2022-05-27 22:28:04";NULL
"13857";"3";"Вінниччина";"Вінницька обл.";"1";"2022-05-27 21:38:51";"2022-05-27 22:25:21";"2022-05-27 22:25:21";NULL
"13949";"9";"Київщина";"Київ";"0";"2022-05-27 21:40:26";"2022-05-27 22:20:27";"2022-05-27 22:20:27";"13950"
"14037";"22";"Черкащина";"Черкаська обл.";"1";"2022-05-27 21:41:05";"2022-05-27 22:20:14";"2022-05-27 22:20:14";NULL
"13919";"6";"Житомирщина";"Житомирська обл.";"1";"2022-05-27 21:41:10";"2022-05-27 22:19:56";"2022-05-27 22:19:56";NULL
"13950";"9";"Київщина";"Київська обл.";"1";"2022-05-27 21:41:37";"2022-05-27 22:20:04";"2022-05-27 22:20:04";NULL
"13968";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-05-27 21:41:47";"2022-05-27 22:20:22";"2022-05-27 22:20:22";NULL
"14047";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-05-27 21:42:29";"2022-05-27 22:20:49";"2022-05-27 22:20:49";NULL
